 -0.98750000000000004            -3.3254109767775694E-002
 -0.96250000000000002            -3.4082272764294347E-002
 -0.93750000000000000            -3.4951771539583426E-002
 -0.91249999999999998            -3.5865698470676124E-002
 -0.88749999999999996            -3.6827452733246863E-002
 -0.86250000000000004            -3.7840777858748370E-002
 -0.83750000000000002            -3.8909804668557042E-002
 -0.81250000000000000            -4.0039100437332886E-002
 -0.78749999999999998            -4.1233725277801711E-002
 -0.76249999999999996            -4.2499296897196573E-002
 -0.73750000000000004            -4.3842065052213774E-002
 -0.71249999999999991            -4.5268997221815946E-002
 -0.68750000000000000            -4.6787877218616027E-002
 -0.66249999999999998            -4.8407418655786842E-002
 -0.63749999999999996            -5.0137395351491122E-002
 -0.61250000000000004            -5.1988790841116961E-002
 -0.58749999999999991            -5.3973969101591225E-002
 -0.56250000000000000            -5.6106868242318170E-002
 -0.53749999999999998            -5.8403218070724176E-002
 -0.51249999999999996            -6.0880780749111692E-002
 -0.48749999999999993            -6.3559610659715493E-002
 -0.46250000000000002            -6.6462324178261409E-002
 -0.43750000000000000            -6.9614360869459491E-002
 -0.41249999999999998            -7.3044202354231966E-002
 -0.38749999999999996            -7.6783490142664321E-002
 -0.36249999999999993            -8.0866943518742310E-002
 -0.33749999999999991            -8.5331914815490864E-002
 -0.31250000000000000            -9.0217320429003017E-002
 -0.28749999999999998            -9.5561536783975262E-002
 -0.26249999999999996           -0.10139863636779102     
 -0.23749999999999993           -0.10775205661751000     
 -0.21249999999999991           -0.11462448217693229     
 -0.18750000000000000           -0.12198252489018307     
 -0.16249999999999998           -0.12973507965656456     
 -0.13749999999999996           -0.13770577134646253     
 -0.11249999999999993           -0.14560382538343583     
  -8.7499999999999911E-002      -0.15300483377275739     
  -6.2500000000000000E-002      -0.15936160630456414     
  -3.7499999999999978E-002      -0.16406810291237417     
  -1.2499999999999956E-002      -0.16658345721366621     
   1.2499999999999956E-002      -0.16658345721366621     
   3.7500000000000089E-002      -0.16406810291237400     
   6.2500000000000000E-002      -0.15936160630456409     
   8.7500000000000133E-002      -0.15300483377275739     
  0.11250000000000004           -0.14560382538343569     
  0.13749999999999996           -0.13770577134646222     
  0.16250000000000009           -0.12973507965656458     
  0.18750000000000000           -0.12198252489018299     
  0.21250000000000013           -0.11462448217693230     
  0.23750000000000004           -0.10775205661750990     
  0.26250000000000018           -0.10139863636779096     
  0.28750000000000009            -9.5561536783975276E-002
  0.31250000000000000            -9.0217320429002962E-002
  0.33750000000000013            -8.5331914815490906E-002
  0.36250000000000004            -8.0866943518742407E-002
  0.38750000000000018            -7.6783490142664390E-002
  0.41250000000000009            -7.3044202354231966E-002
  0.43750000000000000            -6.9614360869459477E-002
  0.46250000000000013            -6.6462324178261478E-002
  0.48750000000000004            -6.3559610659715451E-002
  0.51250000000000018            -6.0880780749111803E-002
  0.53750000000000009            -5.8403218070724218E-002
  0.56250000000000000            -5.6106868242318191E-002
  0.58750000000000013            -5.3973969101591232E-002
  0.61250000000000004            -5.1988790841116961E-002
  0.63750000000000018            -5.0137395351491115E-002
  0.66250000000000009            -4.8407418655786877E-002
  0.68750000000000000            -4.6787877218616006E-002
  0.71250000000000013            -4.5268997221815870E-002
  0.73750000000000004            -4.3842065052213768E-002
  0.76250000000000018            -4.2499296897196677E-002
  0.78750000000000009            -4.1233725277801614E-002
  0.81250000000000000            -4.0039100437332970E-002
  0.83750000000000013            -3.8909804668557070E-002
  0.86250000000000004            -3.7840777858748391E-002
  0.88750000000000018            -3.6827452733246849E-002
  0.91250000000000009            -3.5865698470676111E-002
  0.93750000000000000            -3.4951771539583426E-002
  0.96250000000000013            -3.4082272764294347E-002
  0.98750000000000004            -3.3254109767775687E-002
